id,title,original_language,tagline,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,release,genre_names
542224,Gretel & Hansel,en,A grim fairy tale,2020-01-30,18021,1181,6,5000000,22059211,87,True,Fantasy; Horror; Mystery
63700,My Babysitter's a Vampire,en,No parents. No rules. No pulse.,2010-10-09,18017,335,6.9,0,0,80,True,Adventure; Comedy; Family; Fantasy; Horror; TV Movie
65055,Shark Night 3D,en,Terror runs deep.,2011-09-02,18007,444,5,28000000,10126458,91,True,Horror; Thriller
15999,Vampire Hunter D: Bloodlust,ja,,2000-08-25,18001,447,7.5,0,151086,103,True,Action; Animation; Fantasy; Horror
424121,Apostle,en,Your god can't help you.,2018-09-21,18001,1185,6.1,0,0,130,True,Drama; Horror; Mystery; Thriller
853163,Dumb & Dahmer,en,,2021-06-08,17974,0,0,2571,0,81,True,Comedy; Horror
9276,The Faculty,en,Take me to your teacher.,1998-12-25,17951,1573,6.5,15000000,40283321,104,True,Horror; Science Fiction
23963,Pontypool,en,Shut up or die.,2009-03-06,17948,498,6.5,1500000,32000,96,True,Horror; Mystery; Science Fiction
430231,The Endless,en,,2017-11-05,17941,838,6.3,1000000,956425,112,True,Horror; Science Fiction; Thriller
8398,The Hitcher,en,Never pick up strangers.,2007-01-19,17918,761,5.9,10000000,25399945,84,True,Action; Crime; Horror; Thriller
526051,Look Away,en,,2018-10-12,17865,684,6.5,0,1119537,103,True,Fantasy; Horror; Thriller
13848,Stuck,en,Two Destinies Are About To Collide.,2007-05-21,17842,134,6,5000000,0,85,True,Crime; Horror; Thriller
362826,Wildling,en,Discover your true nature,2018-04-13,17815,296,5.5,0,0,92,True,Drama; Fantasy; Horror; Thriller
1551,Flatliners,en,Some lines shouldn't be crossed,1990-08-10,17805,1253,6.5,26000000,61489265,115,True,Drama; Horror; Science Fiction
472876,Zombies,de,In this world your guns better be faster than your heart.,2017-09-29,17805,33,5.8,0,0,84,True,Action; Horror; Mystery; Thriller
105904,Naked Poison,cn,,2000-09-23,17782,7,5.4,0,0,88,True,Horror; Thriller
837,Videodrome,en,First it controls your mind. Then it destroys your body.,1983-02-04,17735,1733,7.3,5952000,2120439,88,True,Horror; Mystery; Science Fiction
525460,Welcome Home,en,Betrayal hurts. Jealousy kills.,2018-11-16,17719,278,5.2,0,0,98,True,Horror; Thriller
284995,Scooby-Doo! Frankencreepy,en,"Scooby-Doo and those ""meddling kids"" Shaggy, Fred, Daphne and Velma are back in this all-new adventure!",2014-08-19,17711,156,7.8,0,0,74,True,Adventure; Animation; Comedy; Family; Fantasy; Horror; Mystery; Science Fiction
6404,Nosferatu the Vampyre,de,Nosferatu… he who is doomed to wander alone in darkness.,1979-01-17,17643,629,7.4,1400000,0,107,True,Drama; Horror
29426,Survival of the Dead,en,Death isn't what it used to be.,2010-05-06,17627,376,4.9,4000000,0,90,True,Comedy; Horror; Thriller
788929,Lamb,is,Mother. Nature.,2021-08-12,17603,484,6.5,0,0,106,True,Drama; Fantasy; Horror
289712,Mockingbird,en,,2014-10-07,17578,117,4.7,0,0,81,True,Horror; Thriller
2269,Day Watch,ru,The second chapter in the epic fantasy trilogy,2006-01-01,17544,434,6.1,4200000,42918532,145,True,Action; Fantasy; Horror; Thriller
356486,Lumberjack Man,en,Welcome to Summer Camp.,2015-10-16,17522,87,5.2,0,0,105,True,Comedy; Horror
632304,The Beach House,en,Wish you were here,2020-10-22,17517,71,5.6,0,0,88,True,Drama; Horror; Mystery
301365,The Neon Demon,en,Beauty is vicious.,2016-06-08,17514,3325,6.5,7000000,3377430,118,True,Drama; Horror; Thriller
399366,Marrowbone,en,No one will ever separate us.,2017-10-27,17468,1172,7.2,8000000,12294931,111,True,Drama; Horror; Mystery; Thriller
11075,Audition,ja,She always gets a part.,1999-10-06,17447,1179,7.1,250000,359853,115,True,Drama; Horror
12110,Dracula: Dead and Loving It,en,,1995-12-22,17427,780,6,30000000,10772144,88,True,Comedy; Fantasy; Horror
28635,Wishmaster 3: Beyond the Gates of Hell,en,"Three wishes, one nightmare.",2001-10-23,17425,124,4.4,1500000,0,89,True,Fantasy; Horror; Thriller
549294,Synchronic,en,Time is an illusion.,2020-10-23,17415,537,6.3,0,1019041,101,True,Drama; Horror; Science Fiction; Thriller
724885,The Cursed: Dead Man’s Prey,ko,,2021-07-28,17394,14,6.8,0,0,110,True,Horror; Mystery; Thriller
505706,The Golden Glove,de,,2019-02-21,17391,350,6.9,0,0,110,True,Crime; Drama; Horror; Thriller
6069,The Witches of Eastwick,en,Three Beautiful Women. One Lucky Devil.,1987-06-12,17352,1136,6.5,22000000,63766510,118,True,Comedy; Fantasy; Horror
44037,Lake Placid 3,en,Don't forget you're lunch.,2010-08-21,17338,179,5.3,2500000,0,93,True,Action; Horror; Science Fiction; Thriller
401561,Mom and Dad,en,Sometimes they just want to kill you,2018-01-19,17336,833,5.4,0,169209,86,True,Comedy; Horror; Thriller
477462,The Twin,en,Evil only a mother could love.,2022-04-06,17295,80,6.1,2620000,0,109,True,Horror
244566,Life After Beth,en,Boy meets girl. Girl eats boy.,2014-08-15,17261,563,5.5,2400000,88273,90,True,Comedy; Horror; Romance
9616,The Order,en,Every soul has its price.,2003-09-05,17233,264,5.5,35000000,11560806,102,True,Drama; Fantasy; Horror; Mystery; Romance; Thriller
24001,The Hills Run Red,en,Trespassers will be slaughtered...,2009-06-12,17188,227,5.7,0,0,81,True,Horror; Mystery; Thriller
996727,The Price We Pay,en,Reap what you sow.,2022-10-06,17173,0,0,0,0,85,True,Action; Crime; Horror; Thriller
57876,Area 51,en,They're Here.,2015-05-15,17166,487,4.7,5000000,7556,91,True,Horror; Mystery; Science Fiction
124470,Exists,en,The legend is real. So is the terror.,2014-03-17,17117,257,5.5,0,0,81,True,Horror
10206,Buffy the Vampire Slayer,en,She knows a sucker when she sees one.,1992-07-24,17115,653,5.6,7000000,16624456,86,True,Action; Comedy; Horror
14451,Dead Snow,no,"Eins, Zwei, Die!",2009-01-09,17114,922,6,800000,2166797,91,True,Comedy; Horror
420707,Cage Dive,en,First you find the sharks. Then they find you.,2017-08-11,17114,268,4.6,0,0,80,True,Drama; Horror; Mystery; Thriller
489064,3 from Hell,en,The Evil Returns,2019-09-16,17106,331,5.9,3000000,2295825,115,True,Crime; Drama; Horror
9592,Open Water 2: Adrift,en,Fatigue. Hypothermia. Death.,2006-07-10,17096,588,5.5,1200000,0,94,True,Drama; Horror; Thriller
537190,Rampant,ko,A darkness looms over the kingdom,2018-10-25,17095,148,6.8,0,0,122,True,Action; Drama; Fantasy; Horror
838484,Choose or Die,en,Sometimes a curse can be a gift.,2022-04-15,17092,508,5.3,0,0,85,True,Horror; Science Fiction; Thriller
39862,Crocodile 2: Death Swamp,en,,2002-01-01,17077,70,5.3,2200000,0,89,True,Horror
554739,The Final Wish,en,,2019-01-24,17056,116,5.1,0,0,95,True,Horror
1694,Re-Animator,en,Herbert West has a good head on his shoulders... and another on his desk.,1985-10-18,17048,1058,7,900000,2023414,86,True,Comedy; Horror; Science Fiction
9411,Fallen,en,Detective John Hobbes is searching for a criminal he's already met... already caught... and already killed,1998-01-16,17041,1105,6.7,46000000,25232289,124,True,Action; Crime; Drama; Horror; Thriller
86825,Stoker,en,Innocence Ends.,2013-02-28,17041,1923,6.6,12000000,12077441,99,True,Drama; Horror; Thriller
19904,The Stepfather,en,Daddy's home,2009-10-16,17022,727,5.8,20000000,31198531,101,True,Horror; Thriller
5680,"Elvira, Mistress of the Dark",en,,1988-09-30,17003,392,6.5,0,5596267,96,True,Comedy; Fantasy; Horror
421792,Down a Dark Hall,en,Welcome to Blackwood. Where lost girls find their way.,2018-08-01,16988,585,5.5,0,0,96,True,Drama; Fantasy; Horror; Thriller
41965,Paperhouse,en,A drawing that became a dream. A dream that became reality.,1988-09-10,16977,106,6.7,0,241278,92,True,Drama; Fantasy; Horror
15516,The Last House on the Left,en,It rests on 13 acres of earth over the very center of hell...!,1972-08-30,16966,507,6,90000,0,84,True,Horror; Thriller
852438,Final Cut,fr,,2022-05-17,16939,150,7.4,0,0,110,True,Comedy; Horror
82657,Flight 7500,en,"At 30,000 feet. There's Nowhere to Run.",2014-05-16,16925,461,4.8,0,0,79,True,Horror; Mystery; Thriller
9945,Vampires,en,From the master of terror comes a new breed of evil.,1998-10-30,16921,989,6.3,20000000,20308772,108,True,Action; Fantasy; Horror
639477,American Hunt,en,,2019-12-10,16887,6,6.7,0,0,80,True,Horror; Thriller
444109,Bethany,en,,2017-04-07,16886,35,5.6,0,32075,90,True,Horror
9456,The Crow: Salvation,en,"For Vengeance, For Justice, For Love.",2000-10-31,16866,257,5.4,10000000,0,102,True,Action; Crime; Fantasy; Horror; Mystery; Thriller
18086,Fright Night Part 2,en,Do you have a taste for terror?,1988-04-07,16865,306,6.4,0,2983784,104,True,Horror
362105,R.L. Stine's Monsterville: The Cabinet of Souls,en,,2015-09-29,16825,131,6.8,4400000,0,85,True,Comedy; Horror
335791,When the Bough Breaks,en,She's carrying more than just a secret.,2016-09-09,16823,338,5.8,10000000,30658387,97,True,Drama; Horror; Mystery
329289,Always Watching: A Marble Hornets Story,en,You shouldn't have looked.,2015-04-07,16789,103,5.2,0,0,91,True,Horror
13059,The Signal,en,Do you have the crazy?,2008-02-22,16776,240,5.9,50000,249905,103,True,Horror; Science Fiction; Thriller
1433,The Devil's Backbone,es,What is a ghost?,2001-04-20,16774,967,7.3,4500000,6582065,108,True,Drama; Fantasy; Horror; Thriller
97051,Would You Rather,en,Tell yourself it's just a game.,2012-10-14,16763,784,6,0,0,93,True,Horror; Thriller
571625,The Closet,ko,It's calling you.,2020-02-05,16757,113,7.3,0,0,98,True,Horror; Thriller
2046,The Gift,en,The only witness to the crime was not even there.,2000-03-16,16743,955,6.4,10000000,12008642,112,True,Drama; Horror; Mystery; Thriller
115084,Piranhaconda,en,Part Snake! Part Fish! All Killer!,2012-06-16,16735,115,5.2,1000000,0,90,True,Comedy; Horror; Science Fiction
168098,Cell,en,When everyone is connected no one is safe.,2016-07-06,16725,924,4.7,0,1133031,98,True,Horror; Science Fiction; Thriller
290637,Pay the Ghost,en,Evil walks among us.,2015-09-16,16709,658,5.4,0,2160298,94,True,Horror
710217,A Werewolf in England,en,,2020-09-28,16694,71,6,0,0,85,True,Comedy; Horror
463602,Slumber,en,,2017-12-01,16686,298,5.3,0,0,84,True,Horror
408149,Isle of the Dead,en,They're more than dead!,2016-12-02,16669,23,4.7,0,0,90,True,Horror
38939,Tales from the Crypt,en,DEATH LIVES in the Vault of Horror!,1972-03-09,16665,225,6.9,0,0,92,True,Horror
267806,V/H/S: Viral,en,Mayhem goes viral.,2014-10-23,16663,500,4.9,0,2756,81,True,Horror; Thriller
27812,Kakurenbo: Hide & Seek,ja,,2005-03-03,16651,37,6,0,0,25,True,Animation; Horror
377264,Morgan,en,Don't let it out,2016-09-01,16637,1280,5.8,8000000,8810591,92,True,Horror; Science Fiction; Thriller
529027,Smile,en,,2005-01-01,16633,0,0,0,0,7,True,Animation; Horror
45657,The Ward,en,Only Sanity Can Keep You Alive!,2010-09-13,16629,1030,5.8,10000000,5343820,88,True,Horror; Thriller
99942,Porn Star Zombies,en,They want to eat you...,2009-11-06,16593,24,5.6,10000,0,55,True,Comedy; Horror
791177,Bones and All,en,You can't run from who you are.,2022-11-23,16589,0,0,0,0,130,True,Drama; Horror; Romance
218784,Freaks of Nature,en,Get out undead or alive.,2015-10-30,16582,461,6.2,0,70958,92,True,Comedy; Horror; Science Fiction
41704,Serial Killers: The Real Life Hannibal Lecters,en,,2001-01-01,16581,14,7,0,0,60,True,Crime; Documentary; Horror; Thriller
639798,32 Malasana Street,es,,2020-01-17,16567,577,6.5,0,0,104,True,Horror
426814,The Domestics,en,"In the end, defend.",2018-06-28,16565,361,6.2,0,0,95,True,Horror; Thriller
12702,Critters 3,en,First they destroyed a farm. Then they terrorised a town. Now they're ready to do some real damage!,1991-12-11,16561,272,5.1,0,0,85,True,Comedy; Horror; Science Fiction
287084,The Town that Dreaded Sundown,en,"In 1946, a mysterious hooded killer terrorised Texarkana. In 1976, he was immortalised in the silver screen. Now, the maniac is back…",2014-10-16,16546,365,5.8,0,0,85,True,Horror; Thriller
180305,Mercy,en,,2014-10-07,16491,207,5,0,0,78,True,Horror; Thriller
10185,The Midnight Meat Train,en,The most terrifying ride you'll ever take,2008-08-07,16487,856,6.1,15000000,3533227,98,True,Fantasy; Horror; Mystery
85133,Zombie Apocalypse: Redemption,en,"In a world where zombies outnumber humans 10,000 to one, it is impossible to tell the difference between men and the monsters.",2011-03-31,16486,11,4,0,0,101,True,Action; Horror
165864,Hansel and Gretel Get Baked,en,,2013-02-19,16472,180,5.1,4500000,0,86,True,Comedy; Horror
50357,Apollo 18,en,There's a reason we've never gone back to the moon.,2011-07-20,16468,823,5.3,5000000,25562924,86,True,Horror; Science Fiction; Thriller
338676,Extinction,en,"When the undead can evolve, no one is safe.",2015-08-07,16467,560,6.2,0,0,110,True,Drama; Horror; Science Fiction
503902,Sabrina,id,,2018-07-12,16446,159,5.4,0,0,98,True,Horror; Thriller
1696,The Devil's Rejects,en,Hell doesn't want them. Hell doesn't need them. Hell doesn't love them. This world rejects them.,2005-07-22,16424,1145,6.8,7000000,20901859,107,True,Crime; Drama; Horror
397873,Cyborg X,en,"Half Man, Half Machine, No Mercy",2016-05-17,16412,57,5.8,1000000,0,90,True,Action; Horror; Science Fiction
4961,Mimic,en,"For thousands of years, man has been evolution's greatest creation... until now.",1997-08-22,16409,848,6,30000000,25480490,105,True,Fantasy; Horror; Science Fiction; Thriller
39973,Slave of the Cannibal God,it,When the price of lust is death..!,1978-05-23,16403,71,5.3,0,0,99,True,Adventure; Horror
761563,Medusa: Queen of the Serpents,en,Beauty is the beast.,2021-07-21,16399,162,6.3,0,0,90,True,Horror
635,Angel Heart,en,Harry Angel has been hired in search for the truth. Pray he doesn't find it.,1987-03-06,16396,1193,7.1,17000000,17186348,113,True,Horror; Mystery
9696,Ichi the Killer,ja,Love really hurts.,2001-12-22,16381,733,7,1400010,80631,129,True,Action; Crime; Horror
985,Eraserhead,en,Where your nightmares end...,1977-03-19,16376,1961,7.4,100000,7000000,89,True,Fantasy; Horror
523593,Monstrum,ko,,2018-09-12,16364,135,6.6,0,5577666,106,True,Action; Drama; Fantasy; Horror
421285,Draug,sv,"Oft in the woods, is a listener nigh.",2018-10-10,16347,18,5.8,0,0,87,True,Fantasy; History; Horror
763,Braindead,en,Some things won't stay down... even after they die.,1992-08-13,16344,1303,7.4,3000000,242623,103,True,Comedy; Horror
934207,Sissy,en,#triggered,2022-11-03,16344,0,0,0,0,102,True,Comedy; Horror; Thriller
312831,The Hallow,en,Nature has a dark side.,2015-11-06,16338,530,5.6,0,0,97,True,Fantasy; Horror
77949,The Awakening,en,Sometimes dead does not mean gone.,2011-08-17,16328,1207,6.4,4798235,209696,107,True,Horror; Mystery; Thriller
340103,The Monster,en,Stay in the light,2016-11-11,16323,482,5.5,2700000,0,91,True,Drama; Horror
411805,Walking Dead In The West,en,A new frontier in fear,2016-08-22,16296,10,3.1,0,0,88,True,Fantasy; Horror; Western
11377,House on Haunted Hill,en,Evil loves to party.,1999-10-29,16294,699,5.6,37000000,40846082,93,True,Horror; Mystery; Thriller
511817,Wendell & Wild,en,,2022-10-21,16286,0,0,0,0,105,True,Adventure; Animation; Comedy; Fantasy; Horror
50719,"Silent Night, Deadly Night Part 2",en,The nightmare is about to begin ... AGAIN!,1987-04-10,16282,111,4.6,250000,154323,88,True,Comedy; Horror
36599,Prom Night,en,If you're not back by midnight... you won't be coming home!,1980-07-18,16274,315,5.7,1500000,14796236,92,True,Horror; Mystery; Thriller
27297,Grotesque,ja,,2009-01-17,16268,167,5.8,0,0,73,True,Horror; Thriller
12142,Alone in the Dark,en,Can mankind defeat the army of darkness unleashed by an ancient evil cult?,2005-01-28,16253,488,3.2,20000000,12693645,98,True,Action; Fantasy; Horror
528985,Assimilate,en,The enemy is you,2019-05-24,16246,211,6.5,0,0,93,True,Horror; Science Fiction; Thriller
528091,The Furies,en,Stay alive or die trying.,2019-04-12,16232,124,5.6,0,0,82,True,Action; Horror; Thriller
469722,Trauma,es,Evil requires loyalty,2017-12-25,16227,82,5.5,0,0,106,True,Drama; Horror; Thriller
59115,Quarantine 2: Terminal,en,The most deadly mutant virus just went airborne... and escape is not an option.,2011-06-16,16223,449,5.7,4000000,0,86,True,Horror; Mystery; Science Fiction
631322,Silhouette,en,This will hurt.,2019-01-28,16206,13,5.4,25000,0,114,True,Drama; Horror; Thriller
25155,The Stepfather,en,He wanted a perfect family in a perfect town. But they couldn't measure up... Neither could the others...,1987-01-22,16199,236,6.5,0,0,89,True,Horror; Thriller
394830,The Crucifixion,en,Be careful what you pray for,2017-04-27,16194,397,5.6,0,6554322,90,True,Horror; Mystery; Thriller
10605,Vampires: Los Muertos,en,John Carpenter Presents,2002-09-23,16191,179,5.4,0,0,93,True,Action; Horror; Thriller
18476,Horsemen,en,Four victims. Four painful secrets.,2009-02-06,16183,451,5.9,20000000,1017401,90,True,Crime; Drama; Horror; Mystery; Thriller
2637,The Mothman Prophecies,en,What do you see?,2002-01-25,16178,912,6.2,32000000,55305279,119,True,Drama; Horror; Mystery
105877,The Wailer 2,es,She wanders the dark crying for her lost children. They say if you see her... run!,2007-10-02,16157,25,6.8,0,0,90,True,Horror
438463,Mother,es,No one will save her from his child,2016-05-01,16143,93,6.5,0,0,97,True,Horror; Thriller
418078,It Comes at Night,en,,2017-06-09,16124,2003,5.8,5000000,19280931,91,True,Drama; Horror; Mystery
10008,An American Haunting,en,Possession Knows No Bounds,2005-05-05,16117,399,5.6,14000000,29612137,83,True,Horror; Mystery; Thriller
489939,Daphne & Velma,en,Before Scooby-Doo these B.F.F.s had a clue.,2018-04-29,16117,214,6.3,0,0,75,True,Action; Comedy; Crime; Horror
11880,Dog Soldiers,en,Six Men. Full Moon. No Chance.,2002-05-10,16107,675,6.7,2000000,3537283,105,True,Action; Horror; Thriller
682810,SCP-096,en,Containment will be attained.,2020-03-10,16093,5,7,20851,0,24,True,Horror; Science Fiction
15301,Twilight Zone: The Movie,en,"You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!",1983-06-24,16087,569,6.5,10000000,29450919,101,True,Action; Fantasy; Horror; Science Fiction; Thriller
44132,The Beast,fr,,1975-08-20,16079,119,5.6,0,0,98,True,Drama; Fantasy; Horror
414145,Lo siniestro,es,,2009-11-24,16079,3,4.3,0,0,0,True,Horror
